humidity,light,temperature,occupancy
1845,'ON',19.0,0.0
1846,'OFF',19.0,0.0
1847,'OFF',19.0,0.0
1848,'OFF',19.0,0.0
1849,'OFF',19.0,0.0
1850,'OFF',20.0,0.0
1851,'OFF',19.0,0.0
1852,'OFF',19.0,0.0
1853,'OFF',19.0,0.0
1854,'OFF',19.0,0.0
1855,'OFF',19.0,0.0
1856,'OFF',19.0,0.0
1857,'OFF',22.0,0.0
1858,'OFF',19.0,0.0
1859,'OFF',19.0,0.0
1860,'OFF',20.0,1.0
1861,'OFF',20.0,1.0
1862,'OFF',20.0,1.0
1863,'OFF',20.0,1.0
1864,'OFF',20.0,1.0
1865,'ON',20.0,1.0
1866,'ON',20.0,1.0
1867,'OFF',20.0,1.0
1868,'ON',20.0,1.0
1869,'OFF',20.0,1.0
1870,'ON',20.0,1.0
1871,'ON',20.0,1.0
1872,'ON',20.0,1.0
1873,'ON',20.0,0.0
1874,'ON',20.0,1.0
1875,'ON',20.0,1.0
1876,'ON',20.0,1.0
1877,'ON',20.0,1.0
1878,'ON',20.0,1.0
1879,'ON',20.0,1.0
1880,'ON',20.0,1.0
1881,'ON',20.0,1.0
1882,'ON',20.0,1.0
1883,'ON',20.0,1.0
1884,'ON',21.0,1.0
1885,'ON',20.0,1.0
1886,'ON',20.0,1.0
1887,'ON',20.0,1.0
1888,'ON',20.0,1.0
1889,'ON',20.0,1.0
1890,'ON',20.0,1.0
1891,'ON',20.0,1.0
1892,'ON',20.0,1.0
1893,'ON',20.0,1.0
1894,'ON',22.0,1.0
1895,'ON',20.0,1.0
1896,'ON',20.0,1.0
1897,'ON',20.0,1.0
1898,'ON',20.0,1.0
1899,'ON',20.0,1.0
1900,'ON',20.0,1.0
1901,'ON',20.0,1.0
1902,'ON',20.0,1.0
1903,'ON',20.0,1.0
1904,'ON',20.0,1.0
1905,'ON',21.0,1.0
1906,'ON',20.0,1.0
1907,'ON',20.0,1.0
1908,'OFF',20.0,1.0
1909,'ON',20.0,1.0
1910,'ON',20.0,1.0
1911,'ON',20.0,1.0
1912,'ON',20.0,1.0
1913,'ON',20.0,1.0
1914,'ON',20.0,0.0
1915,'ON',20.0,1.0
1916,'ON',22.0,1.0
1917,'ON',20.0,1.0
1918,'ON',20.0,1.0
1919,'ON',20.0,1.0
1920,'ON',21.0,1.0
1921,'ON',21.0,1.0
1922,'ON',21.0,1.0
1923,'ON',21.0,1.0
1924,'ON',21.0,1.0
1925,'ON',22.0,1.0
1926,'ON',21.0,1.0
1927,'ON',21.0,1.0
1928,'ON',21.0,1.0
1929,'ON',21.0,1.0
1930,'ON',21.0,1.0
1931,'ON',21.0,1.0
1932,'ON',20.0,1.0
1933,'ON',21.0,1.0
1934,'OFF',21.0,1.0
1935,'ON',22.0,0.0
1936,'ON',21.0,1.0
1937,'ON',21.0,1.0
1938,'ON',21.0,1.0
1939,'ON',20.0,1.0
1940,'ON',21.0,1.0
1941,'ON',21.0,1.0
1942,'ON',21.0,1.0
1943,'ON',21.0,1.0
1944,'ON',21.0,1.0
1945,'ON',21.0,1.0
1946,'ON',21.0,1.0
1947,'ON',21.0,1.0
1948,'OFF',21.0,1.0
1949,'ON',21.0,1.0
1950,'ON',21.0,0.0
1951,'ON',21.0,1.0
1952,'ON',21.0,1.0
1953,'ON',21.0,1.0
1954,'ON',20.0,1.0
1955,'ON',21.0,1.0
1956,'ON',21.0,1.0
1957,'ON',21.0,1.0
1958,'ON',21.0,1.0
1959,'ON',21.0,1.0
1960,'ON',21.0,1.0
1961,'ON',19.0,1.0
1962,'ON',21.0,1.0
1963,'ON',21.0,1.0
1964,'ON',20.0,0.0
1965,'ON',21.0,1.0
1966,'ON',20.0,1.0
1967,'ON',21.0,1.0
1968,'ON',21.0,1.0
1969,'ON',21.0,1.0
1970,'ON',21.0,0.0
1971,'ON',21.0,0.0
1972,'ON',20.0,0.0
1973,'ON',21.0,1.0
1974,'ON',21.0,1.0
1975,'ON',21.0,1.0
1976,'ON',21.0,1.0
1977,'ON',21.0,1.0
1978,'ON',21.0,1.0
1979,'ON',21.0,1.0
1980,'ON',22.0,0.0
1981,'ON',22.0,1.0
1982,'ON',22.0,1.0
1983,'ON',22.0,1.0
1984,'ON',22.0,1.0
1985,'ON',22.0,1.0
1986,'ON',22.0,1.0
1987,'ON',22.0,1.0
1988,'ON',22.0,1.0
1989,'ON',22.0,1.0
1990,'ON',22.0,1.0
1991,'ON',22.0,1.0
1992,'ON',22.0,1.0
1993,'ON',22.0,1.0
1994,'ON',22.0,1.0
1995,'ON',22.0,0.0
1996,'ON',22.0,1.0
1997,'ON',22.0,1.0
1998,'ON',22.0,1.0
1999,'ON',22.0,1.0
2000,'ON',22.0,1.0
2001,'ON',22.0,1.0
2002,'ON',22.0,1.0
2003,'ON',22.0,1.0
2004,'ON',22.0,1.0
2005,'ON',22.0,1.0
2006,'ON',22.0,1.0
2007,'ON',20.0,1.0
2008,'ON',22.0,1.0
2009,'ON',22.0,1.0
2010,'ON',22.0,1.0
2011,'ON',22.0,1.0
2012,'ON',22.0,1.0
2013,'ON',22.0,1.0
2014,'ON',22.0,1.0
2015,'ON',22.0,1.0
2016,'OFF',22.0,1.0
2017,'ON',22.0,1.0
2018,'ON',22.0,1.0
2019,'ON',22.0,1.0
2020,'ON',22.0,1.0
2021,'ON',22.0,1.0
2022,'ON',22.0,1.0
2023,'ON',22.0,1.0
2024,'ON',22.0,1.0
2025,'ON',22.0,1.0
2026,'ON',22.0,1.0
2027,'ON',22.0,1.0
2028,'ON',22.0,1.0
2029,'ON',22.0,1.0
2030,'ON',22.0,1.0
2031,'ON',22.0,1.0
2032,'ON',22.0,1.0
2033,'ON',22.0,1.0
2034,'ON',22.0,1.0
2035,'ON',20.0,0.0
2036,'ON',22.0,1.0
2037,'ON',22.0,1.0
2038,'ON',22.0,1.0
2039,'ON',20.0,1.0
2040,'ON',22.0,1.0
2041,'ON',22.0,1.0
2042,'ON',22.0,1.0
2043,'ON',21.0,1.0
2044,'ON',22.0,1.0
2045,'ON',22.0,0.0
2046,'ON',22.0,1.0
2047,'ON',22.0,1.0
2048,'ON',22.0,1.0
2049,'ON',22.0,1.0
2050,'ON',22.0,1.0
2051,'ON',22.0,1.0
2052,'ON',22.0,1.0
2053,'ON',22.0,1.0
2054,'ON',22.0,1.0
2055,'ON',20.0,1.0
2056,'ON',22.0,1.0
2057,'ON',22.0,1.0
2058,'ON',22.0,1.0
2059,'ON',22.0,1.0
2060,'ON',22.0,1.0
2061,'ON',22.0,0.0
2062,'ON',22.0,1.0
2063,'ON',19.0,0.0
2064,'ON',22.0,1.0
2065,'ON',22.0,1.0
2066,'ON',19.0,1.0
2067,'ON',22.0,1.0
2068,'ON',22.0,1.0
2069,'ON',22.0,1.0
2070,'ON',22.0,1.0
2071,'ON',22.0,1.0
2072,'ON',22.0,1.0
2073,'ON',22.0,1.0
2074,'ON',22.0,1.0
2075,'ON',22.0,1.0
2076,'ON',22.0,1.0
2077,'ON',22.0,1.0
2078,'ON',22.0,1.0
2079,'ON',22.0,0.0
2080,'ON',22.0,1.0
2081,'ON',22.0,1.0
2082,'ON',22.0,1.0
2083,'ON',22.0,1.0
2084,'ON',22.0,1.0
2085,'ON',19.0,1.0
2086,'ON',22.0,1.0
2087,'ON',22.0,1.0
2088,'ON',22.0,1.0
2089,'ON',22.0,1.0
2090,'ON',22.0,1.0
2091,'ON',22.0,1.0
2092,'OFF',22.0,1.0
2093,'ON',22.0,1.0
2094,'OFF',22.0,1.0
2095,'ON',22.0,1.0
2096,'ON',22.0,0.0
2097,'ON',22.0,1.0
2098,'ON',22.0,1.0
2099,'ON',22.0,1.0
2100,'OFF',22.0,1.0
2101,'ON',22.0,1.0
2102,'ON',22.0,1.0
2103,'ON',19.0,1.0
2104,'ON',22.0,1.0
2105,'ON',22.0,1.0
2106,'ON',22.0,1.0
2107,'ON',22.0,1.0
2108,'ON',22.0,1.0
2109,'ON',22.0,1.0
2110,'ON',22.0,1.0
2111,'ON',22.0,1.0
2112,'ON',22.0,1.0
2113,'ON',22.0,1.0
2114,'ON',22.0,1.0
2115,'ON',22.0,1.0
2116,'ON',22.0,1.0
2117,'ON',22.0,1.0
2118,'ON',22.0,1.0
2119,'ON',22.0,1.0
2120,'ON',22.0,1.0
2121,'ON',22.0,1.0
2122,'ON',22.0,1.0
2123,'ON',22.0,1.0
2124,'ON',22.0,1.0
2125,'ON',22.0,1.0
2126,'ON',22.0,1.0
2127,'ON',22.0,1.0
2128,'ON',22.0,1.0
2129,'ON',22.0,1.0
2130,'ON',22.0,1.0
2131,'ON',22.0,1.0
2132,'ON',22.0,1.0
2133,'ON',22.0,1.0
2134,'ON',22.0,1.0
2135,'ON',22.0,1.0
2136,'ON',22.0,1.0
2137,'ON',22.0,1.0
2138,'ON',22.0,1.0
2139,'ON',22.0,1.0
2140,'ON',22.0,1.0
2141,'ON',22.0,1.0
2142,'ON',22.0,1.0
2143,'ON',22.0,1.0
2144,'ON',22.0,1.0
2145,'ON',22.0,1.0
2146,'ON',22.0,1.0
2147,'ON',22.0,1.0
2148,'ON',22.0,1.0
2149,'ON',22.0,1.0
2150,'ON',22.0,1.0
2151,'ON',22.0,1.0
2152,'ON',22.0,1.0
2153,'ON',22.0,1.0
2154,'ON',22.0,1.0
2155,'ON',22.0,1.0
2156,'ON',22.0,1.0
2157,'OFF',22.0,1.0
2158,'ON',22.0,1.0
2159,'ON',22.0,1.0
2160,'ON',21.0,0.0
2161,'ON',21.0,0.0
2162,'ON',21.0,0.0
2163,'ON',21.0,0.0
2164,'ON',21.0,1.0
2165,'OFF',21.0,0.0
2166,'OFF',21.0,0.0
2167,'OFF',21.0,0.0
2168,'OFF',21.0,0.0
2169,'OFF',21.0,0.0
2170,'OFF',21.0,0.0
2171,'ON',21.0,0.0
2172,'OFF',21.0,0.0
2173,'OFF',21.0,0.0
2174,'OFF',21.0,0.0
2175,'OFF',21.0,0.0
2176,'OFF',21.0,0.0
2177,'ON',20.0,0.0
2178,'OFF',21.0,1.0
2179,'OFF',21.0,0.0
2180,'ON',21.0,0.0
2181,'OFF',21.0,0.0
2182,'OFF',21.0,0.0
2183,'OFF',21.0,0.0
2184,'OFF',21.0,0.0
2185,'ON',21.0,0.0
2186,'OFF',22.0,0.0
2187,'OFF',21.0,0.0
2188,'OFF',21.0,0.0
2189,'OFF',21.0,0.0
2190,'OFF',20.0,0.0
2191,'OFF',21.0,0.0
2192,'OFF',22.0,0.0
2193,'OFF',21.0,0.0
2194,'OFF',21.0,0.0
2195,'OFF',21.0,0.0
2196,'OFF',21.0,0.0
2197,'OFF',21.0,0.0
2198,'OFF',21.0,0.0
2199,'OFF',21.0,0.0
2200,'OFF',21.0,0.0
2201,'OFF',21.0,0.0
2202,'OFF',21.0,0.0
2203,'OFF',22.0,0.0
2204,'OFF',21.0,0.0
2205,'OFF',21.0,0.0
2206,'OFF',21.0,0.0
2207,'OFF',21.0,0.0
2208,'OFF',21.0,0.0
2209,'OFF',21.0,0.0
2210,'OFF',21.0,1.0
2211,'OFF',19.0,0.0
2212,'ON',21.0,0.0
2213,'OFF',21.0,0.0
2214,'OFF',21.0,0.0
2215,'OFF',21.0,1.0
2216,'OFF',21.0,0.0
2217,'OFF',21.0,0.0
2218,'OFF',21.0,0.0
2219,'OFF',21.0,0.0
2220,'OFF',22.0,1.0
2221,'OFF',22.0,1.0
2222,'ON',22.0,0.0
2223,'OFF',22.0,1.0
2224,'OFF',22.0,1.0
2225,'ON',22.0,1.0
2226,'ON',22.0,1.0
2227,'ON',22.0,1.0
2228,'ON',22.0,1.0
2229,'ON',21.0,1.0
2230,'ON',22.0,1.0
2231,'ON',22.0,1.0
2232,'ON',22.0,1.0
2233,'ON',22.0,1.0
2234,'ON',22.0,1.0
2235,'ON',22.0,1.0
2236,'ON',22.0,1.0
2237,'ON',22.0,1.0
2238,'ON',22.0,1.0
2239,'ON',22.0,1.0
2240,'ON',22.0,1.0
2241,'ON',22.0,1.0
2242,'ON',22.0,1.0
2243,'ON',22.0,1.0
2244,'ON',22.0,1.0
2245,'ON',22.0,1.0
2246,'ON',22.0,1.0
2247,'ON',22.0,1.0
2248,'ON',22.0,1.0
2249,'ON',22.0,1.0
2250,'OFF',22.0,1.0
2251,'ON',22.0,1.0
2252,'ON',19.0,1.0
2253,'ON',22.0,1.0
2254,'ON',22.0,1.0
2255,'ON',22.0,1.0
2256,'ON',22.0,1.0
2257,'ON',22.0,1.0
2258,'ON',22.0,1.0
2259,'ON',22.0,1.0
2260,'ON',22.0,0.0
2261,'ON',22.0,1.0
2262,'ON',22.0,1.0
2263,'ON',22.0,1.0
2264,'ON',22.0,1.0
2265,'ON',22.0,0.0
2266,'ON',22.0,1.0
2267,'ON',22.0,1.0
2268,'ON',22.0,1.0
2269,'OFF',22.0,1.0
2270,'OFF',22.0,1.0
2271,'ON',22.0,1.0
2272,'ON',22.0,1.0
2273,'ON',21.0,1.0
2274,'ON',22.0,1.0
2275,'ON',22.0,1.0
2276,'ON',22.0,1.0
2277,'ON',22.0,1.0
2278,'ON',22.0,1.0
2279,'ON',22.0,1.0
2280,'ON',22.0,0.0
2281,'ON',22.0,1.0
2282,'ON',22.0,1.0
2283,'ON',22.0,1.0
2284,'ON',20.0,1.0
2285,'ON',22.0,1.0
2286,'ON',22.0,1.0
2287,'ON',22.0,1.0
2288,'ON',22.0,1.0
2289,'ON',19.0,1.0
2290,'ON',22.0,1.0
2291,'ON',22.0,1.0
2292,'ON',22.0,0.0
2293,'ON',22.0,1.0
2294,'ON',22.0,1.0
2295,'ON',22.0,1.0
2296,'ON',22.0,1.0
2297,'ON',22.0,0.0
2298,'ON',22.0,1.0
2299,'ON',22.0,1.0
2300,'ON',22.0,1.0
2301,'ON',22.0,1.0
2302,'ON',22.0,1.0
2303,'ON',22.0,0.0
2304,'ON',22.0,1.0
2305,'ON',22.0,0.0
2306,'ON',22.0,1.0
2307,'ON',22.0,1.0
2308,'ON',22.0,1.0
2309,'ON',22.0,1.0
2310,'ON',22.0,1.0
2311,'ON',22.0,1.0
2312,'ON',22.0,1.0
2313,'ON',20.0,1.0
2314,'OFF',22.0,1.0
2315,'ON',22.0,1.0
2316,'ON',22.0,1.0
2317,'ON',22.0,1.0
2318,'ON',22.0,1.0
2319,'ON',21.0,1.0
2320,'ON',22.0,1.0
2321,'ON',21.0,1.0
2322,'ON',22.0,1.0
2323,'ON',22.0,1.0
2324,'ON',22.0,0.0
2325,'ON',22.0,1.0
2326,'ON',22.0,1.0
2327,'ON',22.0,1.0
2328,'ON',22.0,1.0
2329,'ON',22.0,1.0
2330,'ON',22.0,1.0
2331,'OFF',22.0,1.0
2332,'ON',22.0,1.0
2333,'ON',22.0,1.0
2334,'ON',22.0,1.0
2335,'ON',22.0,1.0
2336,'ON',22.0,1.0
2337,'ON',22.0,1.0
2338,'ON',22.0,1.0
2339,'ON',22.0,1.0
2340,'ON',22.0,1.0
2341,'ON',22.0,1.0
2342,'OFF',22.0,1.0
2343,'ON',22.0,1.0
2344,'ON',22.0,1.0
2345,'ON',22.0,1.0
2346,'ON',22.0,1.0
2347,'ON',22.0,1.0
2348,'OFF',22.0,1.0
2349,'ON',22.0,1.0
2350,'ON',22.0,1.0
2351,'ON',22.0,1.0
2352,'ON',22.0,1.0
2353,'OFF',22.0,1.0
2354,'ON',22.0,1.0
2355,'ON',22.0,1.0
2356,'ON',22.0,1.0
2357,'ON',22.0,1.0
2358,'ON',22.0,1.0
2359,'ON',22.0,1.0
2360,'ON',22.0,1.0
2361,'ON',22.0,1.0
2362,'ON',22.0,1.0
2363,'ON',22.0,1.0
2364,'ON',21.0,1.0
2365,'ON',22.0,1.0
2366,'ON',22.0,1.0
2367,'ON',22.0,0.0
2368,'ON',22.0,1.0
2369,'ON',22.0,1.0
2370,'ON',20.0,1.0
2371,'ON',22.0,1.0
2372,'ON',22.0,1.0
2373,'ON',22.0,1.0
2374,'ON',22.0,0.0
2375,'OFF',22.0,1.0
2376,'ON',22.0,1.0
2377,'ON',22.0,1.0
2378,'ON',22.0,1.0
2379,'ON',22.0,1.0
2380,'ON',20.0,1.0
2381,'ON',20.0,1.0
2382,'OFF',22.0,1.0
2383,'ON',22.0,1.0
2384,'ON',22.0,1.0
2385,'ON',22.0,1.0
2386,'ON',22.0,1.0
2387,'ON',22.0,1.0
2388,'ON',22.0,1.0
2389,'ON',22.0,1.0
2390,'ON',22.0,1.0
2391,'ON',22.0,1.0
2392,'ON',22.0,1.0
2393,'ON',22.0,1.0
2394,'ON',22.0,0.0
2395,'ON',22.0,1.0
2396,'ON',22.0,1.0
2397,'ON',22.0,1.0
2398,'ON',22.0,1.0
2399,'ON',22.0,1.0
2400,'ON',22.0,1.0
2401,'ON',22.0,1.0
2402,'ON',22.0,1.0
2403,'ON',22.0,1.0
2404,'ON',22.0,1.0
2405,'ON',22.0,1.0
2406,'ON',22.0,1.0
2407,'ON',22.0,1.0
2408,'ON',22.0,1.0
2409,'ON',22.0,1.0
2410,'ON',22.0,1.0
2411,'ON',22.0,1.0
2412,'ON',19.0,1.0
2413,'ON',22.0,1.0
2414,'ON',22.0,1.0
2415,'ON',22.0,1.0
2416,'ON',22.0,1.0
2417,'ON',22.0,1.0
2418,'ON',22.0,1.0
2419,'ON',22.0,1.0
2420,'ON',22.0,1.0
2421,'ON',22.0,1.0
2422,'ON',22.0,1.0
2423,'OFF',22.0,1.0
2424,'ON',22.0,1.0
2425,'ON',22.0,1.0
2426,'ON',22.0,1.0
2427,'ON',22.0,1.0
2428,'ON',22.0,1.0
2429,'ON',20.0,1.0
2430,'OFF',22.0,1.0
2431,'ON',22.0,1.0
2432,'ON',22.0,1.0
2433,'ON',22.0,1.0
2434,'ON',22.0,1.0
2435,'ON',22.0,1.0
2436,'ON',22.0,1.0
2437,'ON',22.0,1.0
2438,'ON',22.0,1.0
2439,'ON',22.0,1.0
2440,'ON',22.0,1.0
2441,'ON',22.0,1.0
2442,'ON',22.0,1.0
2443,'ON',22.0,1.0
2444,'ON',22.0,1.0
2445,'ON',22.0,1.0
2446,'OFF',22.0,1.0
2447,'ON',22.0,1.0
2448,'ON',22.0,1.0
2449,'ON',22.0,1.0
2450,'ON',22.0,1.0
2451,'ON',21.0,1.0
2452,'ON',22.0,1.0
2453,'ON',22.0,1.0
2454,'ON',22.0,1.0
2455,'ON',22.0,1.0
2456,'ON',22.0,1.0
2457,'OFF',22.0,1.0
2458,'ON',22.0,1.0
2459,'ON',22.0,1.0
2460,'ON',21.0,0.0
2461,'ON',21.0,0.0
2462,'ON',21.0,0.0
2463,'OFF',21.0,0.0
2464,'ON',19.0,0.0
2465,'OFF',21.0,0.0
2466,'OFF',21.0,0.0
2467,'OFF',21.0,0.0
2468,'OFF',21.0,0.0
2469,'OFF',21.0,0.0
2470,'OFF',21.0,0.0
2471,'OFF',21.0,0.0
2472,'OFF',21.0,0.0
2473,'OFF',21.0,0.0
2474,'OFF',21.0,0.0
2475,'OFF',21.0,1.0
2476,'OFF',21.0,0.0
2477,'OFF',21.0,0.0
2478,'OFF',20.0,0.0
2479,'OFF',21.0,0.0
2480,'OFF',21.0,0.0
2481,'OFF',21.0,0.0
2482,'OFF',21.0,0.0
2483,'OFF',21.0,0.0
2484,'OFF',21.0,0.0
2485,'OFF',21.0,0.0
2486,'OFF',21.0,0.0
2487,'OFF',21.0,0.0
2488,'OFF',21.0,0.0
2489,'OFF',21.0,0.0
2490,'OFF',21.0,0.0
2491,'OFF',21.0,0.0
2492,'OFF',21.0,0.0
2493,'OFF',21.0,0.0
2494,'OFF',21.0,0.0
2495,'OFF',21.0,0.0
2496,'OFF',21.0,0.0
2497,'ON',21.0,0.0
2498,'OFF',21.0,0.0
2499,'OFF',21.0,0.0
2500,'OFF',21.0,1.0
2501,'OFF',21.0,0.0
2502,'OFF',21.0,0.0
2503,'OFF',21.0,0.0
2504,'OFF',21.0,0.0
2505,'OFF',21.0,0.0
2506,'OFF',21.0,0.0
2507,'OFF',21.0,0.0
2508,'OFF',21.0,0.0
2509,'OFF',21.0,0.0
2510,'OFF',21.0,0.0
2511,'OFF',21.0,0.0
2512,'OFF',21.0,0.0
2513,'OFF',21.0,0.0
2514,'OFF',22.0,0.0
2515,'OFF',21.0,0.0
2516,'OFF',21.0,0.0
2517,'OFF',21.0,0.0
2518,'OFF',19.0,0.0
2519,'OFF',21.0,0.0
2520,'OFF',20.0,0.0
2521,'OFF',20.0,0.0
2522,'OFF',20.0,0.0
2523,'OFF',20.0,0.0
2524,'OFF',20.0,0.0
2525,'OFF',20.0,0.0
2526,'OFF',20.0,0.0
2527,'OFF',20.0,0.0
2528,'OFF',20.0,0.0
2529,'OFF',20.0,0.0
2530,'OFF',19.0,1.0
2531,'OFF',20.0,0.0
2532,'OFF',20.0,0.0
2533,'OFF',20.0,0.0
2534,'OFF',20.0,0.0
2535,'OFF',20.0,0.0
2536,'OFF',20.0,0.0
2537,'OFF',20.0,1.0
2538,'OFF',20.0,0.0
2539,'OFF',20.0,0.0
2540,'OFF',20.0,0.0
2541,'OFF',20.0,0.0
2542,'OFF',20.0,0.0
2543,'OFF',20.0,0.0
2544,'OFF',20.0,0.0
2545,'OFF',20.0,0.0
2546,'OFF',20.0,0.0
2547,'OFF',20.0,0.0
2548,'OFF',20.0,0.0
2549,'OFF',20.0,0.0
2550,'OFF',20.0,0.0
2551,'OFF',20.0,0.0
2552,'OFF',20.0,0.0
2553,'OFF',19.0,0.0
2554,'OFF',20.0,0.0
2555,'OFF',20.0,0.0
2556,'OFF',20.0,0.0
2557,'OFF',20.0,0.0
2558,'OFF',20.0,0.0
2559,'OFF',20.0,0.0
2560,'OFF',20.0,0.0
2561,'OFF',20.0,1.0
2562,'OFF',20.0,0.0
2563,'OFF',20.0,0.0
2564,'OFF',20.0,0.0
2565,'OFF',20.0,0.0
2566,'OFF',20.0,0.0
2567,'OFF',20.0,0.0
2568,'OFF',20.0,0.0
2569,'OFF',20.0,0.0
2570,'OFF',20.0,0.0
2571,'OFF',20.0,0.0
2572,'OFF',20.0,0.0
2573,'OFF',20.0,0.0
2574,'ON',20.0,0.0
2575,'OFF',20.0,0.0
2576,'OFF',20.0,0.0
2577,'OFF',20.0,0.0
2578,'OFF',20.0,0.0
2579,'OFF',20.0,0.0
2580,'OFF',19.0,0.0
2581,'OFF',19.0,0.0
2582,'OFF',19.0,0.0
2583,'OFF',19.0,0.0
2584,'OFF',22.0,0.0
2585,'OFF',19.0,0.0
2586,'OFF',19.0,0.0
2587,'OFF',19.0,0.0
2588,'OFF',19.0,0.0
2589,'OFF',22.0,0.0
2590,'OFF',19.0,0.0
2591,'OFF',19.0,0.0
2592,'OFF',19.0,0.0
2593,'OFF',19.0,0.0
2594,'OFF',19.0,0.0
2595,'OFF',19.0,0.0
2596,'OFF',19.0,0.0
2597,'OFF',19.0,0.0
2598,'OFF',20.0,0.0
2599,'OFF',19.0,0.0
2600,'OFF',19.0,0.0
2601,'OFF',19.0,0.0
2602,'OFF',19.0,0.0
2603,'OFF',19.0,0.0
2604,'ON',19.0,0.0
2605,'OFF',19.0,0.0
2606,'OFF',19.0,0.0
2607,'OFF',19.0,0.0
2608,'OFF',19.0,1.0
2609,'OFF',19.0,0.0
2610,'OFF',19.0,0.0
2611,'OFF',19.0,0.0
2612,'OFF',19.0,0.0
2613,'OFF',19.0,0.0
2614,'OFF',19.0,0.0
2615,'OFF',19.0,0.0
2616,'ON',19.0,0.0
2617,'OFF',19.0,0.0
2618,'OFF',19.0,0.0
2619,'OFF',19.0,0.0
2620,'OFF',19.0,0.0
2621,'OFF',19.0,0.0
2622,'OFF',19.0,0.0
2623,'OFF',19.0,0.0
2624,'OFF',19.0,0.0
2625,'OFF',19.0,0.0
2626,'OFF',19.0,0.0
2627,'OFF',19.0,0.0
2628,'OFF',19.0,0.0
2629,'OFF',19.0,0.0
2630,'OFF',19.0,0.0
2631,'OFF',22.0,0.0
2632,'OFF',19.0,0.0
2633,'OFF',19.0,0.0
2634,'OFF',19.0,0.0
2635,'OFF',19.0,0.0
2636,'OFF',19.0,0.0
2637,'OFF',19.0,0.0
2638,'OFF',19.0,0.0
2639,'ON',19.0,0.0
2640,'OFF',19.0,0.0
2641,'ON',19.0,0.0
2642,'OFF',19.0,0.0
2643,'OFF',19.0,1.0
2644,'OFF',19.0,0.0
2645,'OFF',19.0,0.0
2646,'OFF',19.0,1.0
2647,'OFF',19.0,0.0
2648,'OFF',19.0,0.0
2649,'OFF',19.0,0.0
2650,'OFF',19.0,0.0
2651,'OFF',19.0,0.0
2652,'OFF',19.0,0.0
2653,'OFF',19.0,0.0
2654,'OFF',19.0,0.0
2655,'OFF',19.0,0.0
2656,'OFF',19.0,0.0
2657,'OFF',20.0,0.0
2658,'OFF',19.0,0.0
2659,'OFF',19.0,0.0
2660,'OFF',19.0,0.0
2661,'OFF',19.0,0.0
2662,'OFF',19.0,0.0
2663,'OFF',19.0,0.0
2664,'OFF',19.0,0.0
2665,'OFF',19.0,0.0
2666,'OFF',19.0,0.0
2667,'OFF',19.0,0.0
2668,'OFF',19.0,0.0
2669,'OFF',19.0,0.0
2670,'OFF',19.0,0.0
2671,'OFF',19.0,0.0
2672,'OFF',19.0,0.0
2673,'OFF',19.0,0.0
2674,'OFF',19.0,0.0
2675,'OFF',19.0,1.0
2676,'OFF',19.0,0.0
2677,'OFF',19.0,0.0
2678,'ON',19.0,0.0
2679,'OFF',19.0,0.0
2680,'OFF',19.0,0.0
2681,'OFF',19.0,0.0
2682,'OFF',19.0,0.0
2683,'OFF',19.0,0.0
2684,'OFF',19.0,1.0
2685,'OFF',19.0,0.0
2686,'OFF',19.0,0.0
2687,'OFF',19.0,0.0
2688,'OFF',19.0,0.0
2689,'ON',19.0,0.0
2690,'OFF',19.0,0.0
2691,'OFF',19.0,0.0
2692,'OFF',19.0,0.0
2693,'OFF',19.0,0.0
2694,'OFF',19.0,0.0
2695,'OFF',20.0,0.0
2696,'OFF',19.0,0.0
2697,'OFF',19.0,0.0
2698,'OFF',19.0,0.0
2699,'OFF',19.0,0.0
2700,'OFF',19.0,0.0
2701,'OFF',19.0,0.0
2702,'OFF',19.0,0.0
2703,'OFF',19.0,0.0
2704,'OFF',19.0,0.0
2705,'OFF',19.0,0.0
2706,'OFF',19.0,0.0
2707,'OFF',19.0,0.0
2708,'OFF',19.0,0.0
2709,'OFF',20.0,0.0
2710,'OFF',19.0,0.0
2711,'OFF',19.0,0.0
2712,'OFF',19.0,0.0
2713,'OFF',19.0,0.0
2714,'OFF',19.0,0.0
2715,'OFF',19.0,0.0
2716,'OFF',19.0,0.0
2717,'ON',19.0,0.0
2718,'OFF',19.0,0.0
2719,'OFF',19.0,0.0
2720,'OFF',19.0,0.0
2721,'OFF',19.0,0.0
2722,'OFF',19.0,1.0
2723,'OFF',19.0,0.0
2724,'OFF',19.0,0.0
2725,'OFF',19.0,0.0
2726,'OFF',19.0,1.0
2727,'OFF',19.0,0.0
2728,'OFF',19.0,0.0
2729,'OFF',19.0,0.0
2730,'OFF',19.0,0.0
2731,'OFF',19.0,0.0
2732,'OFF',19.0,0.0
2733,'OFF',19.0,0.0
2734,'OFF',19.0,0.0
2735,'OFF',19.0,0.0
2736,'OFF',19.0,0.0
2737,'OFF',19.0,0.0
2738,'OFF',19.0,0.0
2739,'OFF',19.0,0.0
2740,'OFF',19.0,0.0
2741,'OFF',19.0,0.0
2742,'OFF',19.0,0.0
2743,'OFF',19.0,0.0
2744,'OFF',19.0,0.0
2745,'OFF',19.0,0.0
2746,'OFF',19.0,0.0
2747,'OFF',19.0,0.0
2748,'OFF',19.0,0.0
2749,'OFF',19.0,0.0
2750,'OFF',19.0,0.0
2751,'OFF',19.0,0.0
