"nr","date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"1528",2015-02-12 16:14:59,22.29,26.6,464,541.333333333333,0.00442662509816911,1
"1529",2015-02-12 16:15:59,22.315,26.55,461.5,548,0.00442502014952117,1
"1530",2015-02-12 16:17:00,22.29,26.55,454,546.25,0.00441824526980057,1
"1531",2015-02-12 16:18:00,22.3233333333333,26.6,454,542.666666666667,0.0044356775640082,1
"1532",2015-02-12 16:19:00,22.29,26.6,454,543.333333333333,0.00442662509816911,1
"1533",2015-02-12 16:20:00,22.315,26.6,450.25,551.75,0.00443341291835053,1
"1534",2015-02-12 16:21:00,22.29,26.65,439,555,0.00443500515074077,1
"1535",2015-02-12 16:21:59,22.29,26.65,439,552.75,0.00443500515074077,1
"1536",2015-02-12 16:23:00,22.29,26.745,439,555,0.00445092786833875,1
"1537",2015-02-12 16:24:00,22.29,26.79,439,554,0.00445847049077861,1
"1538",2015-02-12 16:25:00,22.29,26.815,439,556.5,0.00446266091506117,1
"1539",2015-02-12 16:25:59,22.29,26.79,439,565,0.00445847049077861,1
"1540",2015-02-12 16:27:00,22.2675,26.865,439,561.75,0.00446487907572183,1
"1541",2015-02-12 16:27:59,22.2675,26.945,439,570.25,0.0044782705524413,1
"1542",2015-02-12 16:28:59,22.23,26.9266666666667,439,576,0.00446492296591114,1
"1543",2015-02-12 16:30:00,22.26,26.9633333333333,439,577.333333333333,0.00447927927201729,1
"1544",2015-02-12 16:31:00,22.29,27.025,439,577.75,0.00449786269241101,1
"1545",2015-02-12 16:32:00,22.245,27.075,444.25,577.666666666667,0.00449382874928666,1
"1546",2015-02-12 16:33:00,22.2,27.0333333333333,453,582.75,0.00447449676895718,1
"1547",2015-02-12 16:34:00,22.2225,27.075,449.5,584.25,0.00448763212130289,1
"1548",2015-02-12 16:34:59,22.2225,27.125,445.5,585,0.00449597943414763,1
"1549",2015-02-12 16:36:00,22.2,27.1,441.5,591.75,0.00448561086271465,1
"1550",2015-02-12 16:37:00,22.2,27.1,441.75,596.25,0.00448561086271465,1
"1551",2015-02-12 16:38:00,22.2,27.1,434,602,0.00448561086271465,1
"1552",2015-02-12 16:38:59,22.2,27.175,434,605.75,0.00449811468956496,1
"1553",2015-02-12 16:40:00,22.2,27.1666666666667,444,605,0.00449672535082264,1
"1554",2015-02-12 16:40:59,22.2,27.2225,439,596.5,0.0045060340380626,1
"1555",2015-02-12 16:41:59,22.2,27.29,444,593.5,0.00451728819349999,1
"1556",2015-02-12 16:43:00,22.2,27.245,444,595,0.00450978537828394,1
"1557",2015-02-12 16:44:00,22.1666666666667,27.23,444,596,0.00449807612586088,1
"1558",2015-02-12 16:45:00,22.175,27.29,444,594.25,0.00451036492893207,1
"1559",2015-02-12 16:46:00,22.1333333333333,27.3233333333333,444,596.333333333333,0.00450438185755505,1
"1560",2015-02-12 16:46:59,22.1,27.365,444,599.75,0.00450207929588443,1
"1561",2015-02-12 16:47:59,22.15,27.39,444,602,0.00452007314978391,1
"1562",2015-02-12 16:49:00,22.15,27.4425,444,603,0.00452880011789408,1
"1563",2015-02-12 16:50:00,22.1,27.575,444,600,0.00453688041724203,1
"1564",2015-02-12 16:51:00,22.1,27.5,444,599,0.00452445100150358,1
"1565",2015-02-12 16:52:00,22.1,27.5,444,599.25,0.00452445100150358,1
"1566",2015-02-12 16:53:00,22.1,27.5,444,596.5,0.00452445100150358,1
"1567",2015-02-12 16:53:59,22.1,27.5,444,597.25,0.00452445100150358,1
"1568",2015-02-12 16:54:59,22.075,27.4725,439,596.333333333333,0.00451296107108967,1
"1569",2015-02-12 16:56:00,22.075,27.525,435,598.4,0.00452164804276817,1
"1570",2015-02-12 16:57:00,22.1,27.55,429,601,0.00453273722386665,1
"1571",2015-02-12 16:58:00,22.1,27.6,429,599.5,0.00454102366541475,1
"1572",2015-02-12 16:59:00,22.075,27.575,429,606.75,0.00452992157309756,1
"1573",2015-02-12 16:59:59,22,27.525,429,606.75,0.00450086627470793,1
"1574",2015-02-12 17:00:59,22.0333333333333,27.5666666666667,429,606,0.00451696903605908,1
"1575",2015-02-12 17:02:00,22.05,27.65,429,612.5,0.00453536367506768,1
"1576",2015-02-12 17:03:00,22,27.6725,429,610.5,0.00452516082891782,1
"1577",2015-02-12 17:04:00,22,27.7675,433.5,620.75,0.00454080916652179,1
"1578",2015-02-12 17:05:00,22,27.7,438,626,0.00452969053046999,1
"1579",2015-02-12 17:06:00,22,27.7,436,623,0.00452969053046999,1
"1580",2015-02-12 17:06:59,22,27.79,438,626.5,0.00454451546623538,1
"1581",2015-02-12 17:08:00,21.9633333333333,27.73,441,625,0.00452442628547242,1
"1582",2015-02-12 17:09:00,22,27.7225,438,623,0.00453339669863987,1
"1583",2015-02-12 17:10:00,22,27.7,438,623.5,0.00452969053046999,1
"1584",2015-02-12 17:10:59,22,27.7,423.5,624,0.00452969053046999,1
"1585",2015-02-12 17:12:00,22,27.7,423.5,621.5,0.00452969053046999,1
"1586",2015-02-12 17:12:59,22,27.745,423.5,621,0.00453710291065687,1
"1587",2015-02-12 17:13:59,21.9725,27.79,427.25,622,0.00453684239738818,1
"1588",2015-02-12 17:15:00,21.9725,27.79,423.5,623.5,0.00453684239738818,1
"1589",2015-02-12 17:16:00,21.89,27.79,433,622,0.00451389172744809,1
"1590",2015-02-12 17:17:00,21.945,27.79,433,623.25,0.0045291807611277,1
"1591",2015-02-12 17:18:00,21.9725,27.79,433,632,0.00453684239738818,1
"1592",2015-02-12 17:19:00,21.945,27.79,433,634.5,0.0045291807611277,1
"1593",2015-02-12 17:19:59,22,27.79,433,632.5,0.00454451546623538,1
"1594",2015-02-12 17:21:00,22,27.79,433,623.333333333333,0.00454451546623538,1
"1595",2015-02-12 17:22:00,22,27.79,433,619.333333333333,0.00454451546623538,1
"1596",2015-02-12 17:23:00,22,27.79,433,616.75,0.00454451546623538,1
"1597",2015-02-12 17:23:59,22,27.79,433,617.666666666667,0.00454451546623538,1
"1598",2015-02-12 17:25:00,22,27.79,433,616,0.00454451546623538,1
"1599",2015-02-12 17:25:59,22,27.79,433,616.333333333333,0.00454451546623538,1
"1600",2015-02-12 17:26:59,22,27.79,433,614,0.00454451546623538,1
"1601",2015-02-12 17:28:00,21.9725,27.815,433,615,0.00454095355601153,1
"1602",2015-02-12 17:29:00,21.945,27.79,426,607.5,0.0045291807611277,1
"1603",2015-02-12 17:30:00,22,27.9175,422.5,610,0.00456551865956959,1
"1604",2015-02-12 17:31:00,22,28.025,418.5,614,0.004583228328517,1
"1605",2015-02-12 17:31:59,22,28.05,433,629,0.00458734699966078,1
"1606",2015-02-12 17:32:59,22,28.1,433,635,0.00459558450438815,1
"1607",2015-02-12 17:34:00,22,28.025,422.5,645.5,0.004583228328517,1
"1608",2015-02-12 17:35:00,22,27.9175,423.666666666667,630.666666666667,0.00456551865956959,1
"1609",2015-02-12 17:36:00,22,27.89,421.8,631,0.0045609884399421,1
"1610",2015-02-12 17:37:00,21.9633333333333,27.9266666666667,419,625.666666666667,0.00455674949163352,1
"1611",2015-02-12 17:38:00,21.9175,27.9175,419,625.75,0.00454242673746094,1
"1612",2015-02-12 17:38:59,21.9175,27.89,419,624.5,0.00453791959716756,1
"1613",2015-02-12 17:39:59,21.945,27.89,419,611,0.00454559774627516,1
"1614",2015-02-12 17:41:00,21.89,27.89,419,607.666666666667,0.00453025289350595,1
"1615",2015-02-12 17:42:00,21.9175,27.89,419,607.25,0.00453791959716756,1
"1616",2015-02-12 17:43:00,21.89,27.89,419,601.333333333333,0.00453025289350595,1
"1617",2015-02-12 17:44:00,21.89,27.89,279.333333333333,603.666666666667,0.00453025289350595,1
"1618",2015-02-12 17:44:59,21.89,27.945,0,603,0.00453925189908682,0
"1619",2015-02-12 17:45:59,21.89,28.05,0,604.5,0.00455643253669716,0
"1620",2015-02-12 17:47:00,21.89,28.1,0,614,0.00456461412387824,0
"1621",2015-02-12 17:48:00,21.89,28.1633333333333,0,626.333333333333,0.00457497777438213,0
"1622",2015-02-12 17:49:00,21.89,28.1,0,626.5,0.00456461412387824,0
"1623",2015-02-12 17:50:00,21.89,28.1,0,623,0.00456461412387824,0
"1624",2015-02-12 17:51:00,21.89,28.1,0,620,0.00456461412387824,0
"1625",2015-02-12 17:51:59,21.89,28.05,0,619,0.00455643253669716,0
"1626",2015-02-12 17:53:00,21.89,28.1,0,617.5,0.00456461412387824,0
"1627",2015-02-12 17:54:00,21.89,28.1,0,613.5,0.00456461412387824,0
"1628",2015-02-12 17:55:00,21.89,28.1,0,616,0.00456461412387824,0
"1629",2015-02-12 17:55:59,21.89,28.05,0,622.5,0.00455643253669716,0
"1630",2015-02-12 17:57:00,21.89,28,0,618.666666666667,0.00454825116318119,0
"1631",2015-02-12 17:57:59,21.89,28,0,612,0.00454825116318119,0
"1632",2015-02-12 17:58:59,21.89,28,0,610,0.00454825116318119,0
"1633",2015-02-12 18:00:00,21.89,28,0,603.5,0.00454825116318119,0
"1634",2015-02-12 18:01:00,21.89,28,0,611,0.00454825116318119,0
"1635",2015-02-12 18:02:00,21.89,28,0,609.5,0.00454825116318119,0
"1636",2015-02-12 18:03:00,21.89,28,0,606.5,0.00454825116318119,0
"1637",2015-02-12 18:04:00,21.89,27.945,0,610,0.00453925189908682,0
"1638",2015-02-12 18:04:59,21.89,28,0,607,0.00454825116318119,0
"1639",2015-02-12 18:06:00,21.89,27.945,0,606,0.00453925189908682,0
"1640",2015-02-12 18:07:00,21.89,27.945,0,612.5,0.00453925189908682,0
"1641",2015-02-12 18:08:00,21.89,28,0,611.666666666667,0.00454825116318119,0
"1642",2015-02-12 18:08:59,21.89,28,0,617,0.00454825116318119,0
"1643",2015-02-12 18:10:00,21.89,28.05,0,608.5,0.00455643253669716,0
"1644",2015-02-12 18:10:59,21.89,28,0,606,0.00454825116318119,0
"1645",2015-02-12 18:11:59,21.89,28.0333333333333,0,612.5,0.00455370538845169,0
"1646",2015-02-12 18:13:00,21.89,28.3,0,610.5,0.00459734260942091,0
"1647",2015-02-12 18:14:00,21.89,28.1966666666667,0,612.666666666667,0.00458043246498535,0
"1648",2015-02-12 18:15:00,21.89,28.54,0,610,0.00463662130561013,0
"1649",2015-02-12 18:16:00,21.89,28.1,0,600,0.00456461412387824,0
"1650",2015-02-12 18:16:59,21.89,28.4633333333333,0,603.666666666667,0.00462407340905389,0
"1651",2015-02-12 18:17:59,21.89,28.2966666666667,0,601.666666666667,0.00459679710664399,0
"1652",2015-02-12 18:19:00,21.89,28.1,0,599,0.00456461412387824,0
"1653",2015-02-12 18:20:00,21.89,28.245,0,599,0.00458834193505678,0
"1654",2015-02-12 18:21:00,21.89,28.15,0,597,0.00457279592473277,0
"1655",2015-02-12 18:22:00,21.89,28.1,0,599.5,0.00456461412387824,0
"1656",2015-02-12 18:23:00,21.89,28.1,0,597,0.00456461412387824,0
"1657",2015-02-12 18:23:59,21.84,28.05,0,597.5,0.00454244138277123,0
"1658",2015-02-12 18:24:59,21.84,28.05,0,597.5,0.00454244138277123,0
"1659",2015-02-12 18:26:00,21.8233333333333,28.0666666666667,0,595.666666666667,0.00454050202688189,0
"1660",2015-02-12 18:27:00,21.79,28.05,0,594.5,0.00452848815069892,0
"1661",2015-02-12 18:28:00,21.79,28.05,0,592,0.00452848815069892,0
"1662",2015-02-12 18:29:00,21.79,28.05,0,595,0.00452848815069892,0
"1663",2015-02-12 18:29:59,21.79,28.1,0,597,0.00453661919727976,0
"1664",2015-02-12 18:30:59,21.79,28,0,592,0.004520357315161,0
"1665",2015-02-12 18:32:00,21.79,28.1,0,589.5,0.00453661919727976,0
"1666",2015-02-12 18:33:00,21.745,28.05,0,591.5,0.0045159625915127,0
"1667",2015-02-12 18:34:00,21.79,28.05,0,594.5,0.00452848815069892,0
"1668",2015-02-12 18:35:00,21.79,28.1,0,594,0.00453661919727976,0
"1669",2015-02-12 18:36:00,21.745,28.1,0,591,0.00452407098565056,0
"1670",2015-02-12 18:36:59,21.7,28.1,0,594,0.00451155341017895,0
"1671",2015-02-12 18:38:00,21.7,28.1,0,591.5,0.00451155341017895,0
"1672",2015-02-12 18:39:00,21.7,28.1,0,587.5,0.00451155341017895,0
"1673",2015-02-12 18:40:00,21.7,28.1,0,584.5,0.00451155341017895,0
"1674",2015-02-12 18:40:59,21.7,28.1,0,582,0.00451155341017895,0
"1675",2015-02-12 18:42:00,21.7,28.1,0,582,0.00451155341017895,0
"1676",2015-02-12 18:42:59,21.7,28.1,0,592,0.00451155341017895,0
"1677",2015-02-12 18:43:59,21.7,28.1,0,592,0.00451155341017895,0
"1678",2015-02-12 18:45:00,21.7,28.1,0,585,0.00451155341017895,0
"1679",2015-02-12 18:46:00,21.6666666666667,28.1,0,579,0.00450230084563674,0
"1680",2015-02-12 18:47:00,21.7,28.1,0,581,0.00451155341017895,0
"1681",2015-02-12 18:48:00,21.6,28.1,0,582,0.00448384593489741,0
"1682",2015-02-12 18:49:00,21.7,28.1,0,581.5,0.00451155341017895,0
"1683",2015-02-12 18:49:59,21.65,28.1,0,579.5,0.00449768084557703,0
"1684",2015-02-12 18:51:00,21.6,28.1,0,579.666666666667,0.00448384593489741,0
"1685",2015-02-12 18:52:00,21.6,28.1,0,582.5,0.00448384593489741,0
"1686",2015-02-12 18:53:00,21.6,28.1,0,585,0.00448384593489741,0
"1687",2015-02-12 18:53:59,21.6,28.1,0,584,0.00448384593489741,0
"1688",2015-02-12 18:55:00,21.6,28,0,579.5,0.00446777457180305,0
"1689",2015-02-12 18:55:59,21.6,28.0666666666667,0,583,0.00447848872224592,0
"1690",2015-02-12 18:56:59,21.6,28,0,584,0.00446777457180305,0
"1691",2015-02-12 18:58:00,21.5666666666667,28.1333333333333,0,577.666666666667,0.00447998976689538,0
"1692",2015-02-12 18:59:00,21.5,28.1333333333333,0,576,0.0044616128661834,0
"1693",2015-02-12 19:00:00,21.5,28.1,0,576.5,0.00445628872178248,0
"1694",2015-02-12 19:01:00,21.5,28.1,0,573.5,0.00445628872178248,0
"1695",2015-02-12 19:01:59,21.5,28.1,0,574,0.00445628872178248,0
"1696",2015-02-12 19:02:59,21.5,28.1333333333333,0,575.333333333333,0.0044616128661834,0
"1697",2015-02-12 19:04:00,21.5,28.2,0,576,0.00447226142648379,0
"1698",2015-02-12 19:05:00,21.5,28.29,0,576,0.00448663755713656,0
"1699",2015-02-12 19:06:00,21.5,28.245,0,570.5,0.00447944940933615,0
"1700",2015-02-12 19:07:00,21.5,28.1333333333333,0,566,0.0044616128661834,0
"1701",2015-02-12 19:08:00,21.5,28.2,0,567,0.00447226142648379,0
"1702",2015-02-12 19:08:59,21.5,28.245,0,566,0.00447944940933615,0
"1703",2015-02-12 19:09:59,21.5,28.29,0,563,0.00448663755713656,0
"1704",2015-02-12 19:11:00,21.5,28.29,0,564,0.00448663755713656,0
"1705",2015-02-12 19:12:00,21.5,28.1,0,566.333333333333,0.00445628872178248,0
"1706",2015-02-12 19:13:00,21.39,28.15,0,567,0.00443408035150574,0
"1707",2015-02-12 19:14:00,21.5,28.2,0,565,0.00447226142648379,0
"1708",2015-02-12 19:14:59,21.445,28.05,0,567,0.00443323724000741,0
"1709",2015-02-12 19:15:59,21.5,28.1,0,569,0.00445628872178248,0
"1710",2015-02-12 19:17:00,21.445,28.05,0,568.5,0.00443323724000741,0
"1711",2015-02-12 19:18:00,21.5,28.445,0,565.5,0.00451139799553777,0
"1712",2015-02-12 19:19:00,21.5,28.4,0,565.666666666667,0.00450420927953948,0
"1713",2015-02-12 19:20:00,21.5,28.1,0,566,0.00445628872178248,0
"1714",2015-02-12 19:21:00,21.5,28.1,0,573.333333333333,0.00445628872178248,0
"1715",2015-02-12 19:21:59,21.4633333333333,28.3633333333333,0,570.333333333333,0.0044881894252806,0
"1716",2015-02-12 19:23:00,21.5,28.445,0,572.5,0.00451139799553777,0
"1717",2015-02-12 19:24:00,21.445,28.54,0,572,0.00451124228127941,0
"1718",2015-02-12 19:25:00,21.39,28.445,0,564.5,0.00448088237320175,0
"1719",2015-02-12 19:25:59,21.5,28.45,0,566.5,0.00451219675194323,0
"1720",2015-02-12 19:27:00,21.39,28.1,0,569,0.00442614849849983,0
"1721",2015-02-12 19:27:59,21.5,28.39,0,565,0.00450261180949863,0
"1722",2015-02-12 19:28:59,21.445,28.05,0,570.5,0.00443323724000741,0
"1723",2015-02-12 19:30:00,21.4266666666667,28.1333333333333,0,566.333333333333,0.00444147513369604,0
"1724",2015-02-12 19:31:00,21.39,27.89,0,567,0.00439283690920249,0
"1725",2015-02-12 19:32:00,21.39,28.0966666666667,0,568.666666666667,0.0044256197154413,0
"1726",2015-02-12 19:33:00,21.5,28.1,0,569,0.00445628872178248,0
"1727",2015-02-12 19:34:00,21.39,27.945,0,563,0.00440156103062751,0
"1728",2015-02-12 19:34:59,21.39,27.96,0,566.666666666667,0.00440394037864638,0
"1729",2015-02-12 19:36:00,21.39,28.0233333333333,0,561.666666666667,0.00441398671400737,0
"1730",2015-02-12 19:37:00,21.39,27.89,0,567,0.00439283690920249,0
"1731",2015-02-12 19:38:00,21.39,27.89,0,563,0.00439283690920249,0
"1732",2015-02-12 19:38:59,21.39,27.89,0,561,0.00439283690920249,0
"1733",2015-02-12 19:40:00,21.39,27.79,0,563.5,0.00437697549281461,0
"1734",2015-02-12 19:40:59,21.39,27.79,0,570.5,0.00437697549281461,0
"1735",2015-02-12 19:41:59,21.34,28.14,0,565.5,0.00441883373969639,0
"1736",2015-02-12 19:43:00,21.34,27.79,0,568,0.00436348755838157,0
"1737",2015-02-12 19:44:00,21.39,27.79,0,566,0.00437697549281461,0
"1738",2015-02-12 19:45:00,21.3233333333333,27.79,0,562.333333333333,0.0043589997371483,0
"1739",2015-02-12 19:46:00,21.39,27.79,0,563,0.00437697549281461,0
"1740",2015-02-12 19:46:59,21.29,27.79,0,562,0.00435003631085442,0
"1741",2015-02-12 19:47:59,21.29,27.7,0,559,0.00433585018754098,0
"1742",2015-02-12 19:49:00,21.3566666666667,27.79,0,558.333333333333,0.00436797945593634,0
"1743",2015-02-12 19:50:00,21.29,27.745,0,565.5,0.00434294316887186,0
"1744",2015-02-12 19:51:00,21.29,27.79,0,567,0.00435003631085442,0
"1745",2015-02-12 19:52:00,21.29,27.7,0,570,0.00433585018754098,0
"1746",2015-02-12 19:53:00,21.29,27.7,0,568,0.00433585018754098,0
"1747",2015-02-12 19:53:59,21.29,27.7,0,567.5,0.00433585018754098,0
"1748",2015-02-12 19:54:59,21.29,27.79,0,566,0.00435003631085442,0
"1749",2015-02-12 19:56:00,21.29,27.895,0,567.5,0.00436658760026758,0
"1750",2015-02-12 19:57:00,21.29,27.79,0,564,0.00435003631085442,0
"1751",2015-02-12 19:58:00,21.29,27.745,0,559,0.00434294316887186,0
"1752",2015-02-12 19:59:00,21.29,27.745,0,558,0.00434294316887186,0
"1753",2015-02-12 19:59:59,21.29,28.33,0,560,0.00443516654746327,0
"1754",2015-02-12 20:00:59,21.29,27.89,0,558,0.00436579942379362,0
"1755",2015-02-12 20:02:00,21.29,27.84,0,563,0.0043579177681492,0
"1756",2015-02-12 20:03:00,21.29,27.89,0,565,0.00436579942379362,0
"1757",2015-02-12 20:04:00,21.245,28.05,0,559.5,0.00437883266450429,0
"1758",2015-02-12 20:05:00,21.23,27.8933333333333,0,557.666666666667,0.00435017100380359,0
"1759",2015-02-12 20:06:00,21.29,27.945,0,558,0.00437446947410525,0
"1760",2015-02-12 20:06:59,21.29,28.145,0,556.5,0.00440599895318441,0
"1761",2015-02-12 20:08:00,21.2,27.745,0,559,0.00431886270019278,0
"1762",2015-02-12 20:09:00,21.26,27.93,0,557.666666666667,0.00436401057644065,0
"1763",2015-02-12 20:10:00,21.245,27.795,0,556,0.00433874741799393,0
"1764",2015-02-12 20:10:59,21.23,27.7,0,558,0.00431980984000691,0
"1765",2015-02-12 20:12:00,21.2,27.6333333333333,0,561,0.00430136015567016,0
"1766",2015-02-12 20:12:59,21.2,27.575,0,562,0.00429221742436988,0
"1767",2015-02-12 20:13:59,21.2,27.5,0,558.5,0.00428046287634404,0
"1768",2015-02-12 20:15:00,21.2,27.6,0,553.5,0.00429613570509869,0
"1769",2015-02-12 20:16:00,21.2,27.695,0,558.5,0.00431102561901404,0
"1770",2015-02-12 20:17:00,21.2,27.6,0,559.5,0.00429613570509869,0
"1771",2015-02-12 20:18:00,21.2,27.5,0,562,0.00428046287634404,0
"1772",2015-02-12 20:19:00,21.2,27.5,0,564.5,0.00428046287634404,0
"1773",2015-02-12 20:19:59,21.2,27.89,0,566,0.0043415913447783,0
"1774",2015-02-12 20:21:00,21.2,27.995,0,559,0.00435805104825176,0
"1775",2015-02-12 20:22:00,21.2,28.26,0,559,0.0043995960517114,0
"1776",2015-02-12 20:23:00,21.2,28.09,0,561,0.00437294390636749,0
"1777",2015-02-12 20:23:59,21.2,27.55,0,562,0.00428829919266845,0
"1778",2015-02-12 20:25:00,21.2,27.8,0,564,0.00432748371602507,0
"1779",2015-02-12 20:25:59,21.2,27.5,0,564,0.00428046287634404,0
"1780",2015-02-12 20:26:59,21.23,27.5,0,567,0.00428840483676946,0
"1781",2015-02-12 20:28:00,21.2,27.39,0,563,0.00426322367068653,0
"1782",2015-02-12 20:29:00,21.2,27.395,0,552.5,0.00426400725035446,0
"1783",2015-02-12 20:30:00,21.23,27.9966666666667,0,559,0.00436639972949679,0
"1784",2015-02-12 20:31:00,21.2,27.59,0,562.5,0.00429456838692382,0
"1785",2015-02-12 20:31:59,21.2,27.7,0,558,0.00431180931830607,0
"1786",2015-02-12 20:32:59,21.2,28.745,0,559,0.00447564552181432,0
"1787",2015-02-12 20:34:00,21.2,28.5,0,561,0.00443722647133208,0
"1788",2015-02-12 20:35:00,21.2,28.7,0,559.5,0.00446858860823996,0
"1789",2015-02-12 20:36:00,21.2,27.5633333333333,0,567,0.00429038891014142,0
"1790",2015-02-12 20:37:00,21.2,27.39,0,564,0.00426322367068653,0
"1791",2015-02-12 20:38:00,21.245,28.1,0,562,0.00438669311842625,0
"1792",2015-02-12 20:38:59,21.2,28.245,0,563,0.00439724430059451,0
"1793",2015-02-12 20:39:59,21.2,27.53,0,563,0.0042851646426064,0
"1794",2015-02-12 20:41:00,21.2,27.645,0,566,0.00430318873396246,0
"1795",2015-02-12 20:42:00,21.2,27.995,0,566.5,0.00435805104825176,0
"1796",2015-02-12 20:43:00,21.2,27.5,0,564,0.00428046287634404,0
"1797",2015-02-12 20:44:00,21.2,27.4933333333333,0,561.333333333333,0.00427941804898394,0
"1798",2015-02-12 20:44:59,21.2,27.29,0,559,0.00424755248909092,0
"1799",2015-02-12 20:45:59,21.2,27.395,0,554.5,0.00426400725035446,0
"1800",2015-02-12 20:47:00,21.2,27.29,0,553,0.00424755248909092,0
"1801",2015-02-12 20:48:00,21.2,27.2,0,554.5,0.00423344909620756,0
"1802",2015-02-12 20:49:00,21.23,27.36,0,563,0.00426642320834649,0
"1803",2015-02-12 20:50:00,21.29,28,0,562,0.00438313976443897,0
"1804",2015-02-12 20:51:00,21.2,27.99,0,561.666666666667,0.00435726723323166,0
"1805",2015-02-12 20:51:59,21.2,27.5233333333333,0,562,0.00428411979955829,0
"1806",2015-02-12 20:53:00,21.2,27.545,0,565,0.00428751555221137,0
"1807",2015-02-12 20:54:00,21.2,27.5933333333333,0,567.333333333333,0.00429509082544384,0
"1808",2015-02-12 20:55:00,21.2,27.29,0,566,0.00424755248909092,0
"1809",2015-02-12 20:55:59,21.2,27.15,0,567,0.0042256141524178,0
"1810",2015-02-12 20:57:00,21.2,27.34,0,561.5,0.00425538798185127,0
"1811",2015-02-12 20:57:59,21.2,27.295,0,571,0.0042483360295438,0
"1812",2015-02-12 20:58:59,21.2,27.6,0,574,0.00429613570509869,0
"1813",2015-02-12 21:00:00,21.2,27.395,0,564.5,0.00426400725035446,0
"1814",2015-02-12 21:01:00,21.2,27.245,0,570.5,0.00424050071324457,0
"1815",2015-02-12 21:02:00,21.2,27.1,0,560,0.00421777940467497,0
"1816",2015-02-12 21:03:00,21.2,27.195,0,564,0.00423266559300627,0
"1817",2015-02-12 21:04:00,21.2,27,0,569,0.00420211049730072,0
"1818",2015-02-12 21:04:59,21.2,27.05,0,569.5,0.00420994485297173,0
"1819",2015-02-12 21:06:00,21.245,27.495,0,568.5,0.00429159487245356,0
"1820",2015-02-12 21:07:00,21.2,27.36,0,568.666666666667,0.00425852223385598,0
"1821",2015-02-12 21:08:00,21.2,27.3,0,566,0.00424911957195736,0
"1822",2015-02-12 21:08:59,21.2,27.05,0,565,0.00420994485297173,0
"1823",2015-02-12 21:10:00,21.2,27,0,563,0.00420211049730072,0
"1824",2015-02-12 21:10:59,21.2,27.145,0,557.5,0.00422483066882152,0
"1825",2015-02-12 21:11:59,21.15,27.84,0,560,0.00432038036026393,0
"1826",2015-02-12 21:13:00,21.2,27.1,0,565,0.00421777940467497,0
"1827",2015-02-12 21:14:00,21.2,26.9633333333333,0,566,0.00419636542772708,0
"1828",2015-02-12 21:15:00,21.1333333333333,26.93,0,570.666666666667,0.00417391012609193,0
"1829",2015-02-12 21:16:00,21.2,27.195,0,571,0.00423266559300627,0
"1830",2015-02-12 21:16:59,21.2,27.745,0,572,0.00431886270019278,0
"1831",2015-02-12 21:17:59,21.2,27.29,0,567,0.00424755248909092,0
"1832",2015-02-12 21:19:00,21.1666666666667,27.1333333333333,0,569,0.0042143124185732,0
"1833",2015-02-12 21:20:00,21.2,27,0,569,0.00420211049730072,0
"1834",2015-02-12 21:21:00,21.2,26.79,0,570,0.00416920834398832,0
"1835",2015-02-12 21:22:00,21.2,27.2266666666667,0,574.333333333333,0.00423762781305939,0
"1836",2015-02-12 21:23:00,21.2,26.895,0,571,0.00418565898844375,0
"1837",2015-02-12 21:23:59,21.15,27.09,0,565.5,0.00420320429335989,0
"1838",2015-02-12 21:24:59,21.15,26.895,0,561.5,0.00417274569728117,0
"1839",2015-02-12 21:26:00,21.15,26.945,0,564.5,0.00418055531123749,0
"1840",2015-02-12 21:27:00,21.2,26.84,0,566.5,0.00417704187640432,0
"1841",2015-02-12 21:28:00,21.2,27.26,0,570.333333333333,0.00424285128754761,0
"1842",2015-02-12 21:29:00,21.1333333333333,27.13,0,564.666666666667,0.00420511791241738,0
"1843",2015-02-12 21:29:59,21.15,27.09,0,563,0.00420320429335989,0
"1844",2015-02-12 21:30:59,21.1333333333333,27.1,0,566,0.00420043654616163,0
"1845",2015-02-12 21:32:00,21.1333333333333,27.1633333333333,0,562.666666666667,0.00421031951257194,0
"1846",2015-02-12 21:33:00,21.1,27.145,0,563,0.00419879625315612,0
"1847",2015-02-12 21:34:00,21.15,27.895,0,564.5,0.00432897499769287,0
"1848",2015-02-12 21:35:00,21.1,27.15,0,564.5,0.00419957487636183,0
"1849",2015-02-12 21:36:00,21.1,27.495,0,563,0.00425330455411939,0
"1850",2015-02-12 21:36:59,21.15,27.4,0,561,0.00425163175141405,0
"1851",2015-02-12 21:38:00,21.1,27.79,0,564,0.00429925463532297,0
"1852",2015-02-12 21:39:00,21.1,27.3,0,562.333333333333,0.00422293447294578,0
"1853",2015-02-12 21:40:00,21.1,26.995,0,567,0.00417543845732926,0
"1854",2015-02-12 21:40:59,21.1,27.79,0,570,0.00429925463532297,0
"1855",2015-02-12 21:42:00,21.1,27.65,0,572.5,0.00427744697645937,0
"1856",2015-02-12 21:42:59,21.1,27,0,569,0.00417621702244928,0
"1857",2015-02-12 21:43:59,21.1,27.2,0,565.5,0.0042073612149167,0
"1858",2015-02-12 21:45:00,21.1,26.745,0,559.5,0.00413651266967687,0
"1859",2015-02-12 21:46:00,21.1,27.445,0,563.5,0.00424551707299958,0
"1860",2015-02-12 21:47:00,21.1,27.7,0,561,0.00428523525171311,0
