date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.014159,2,0.638298,0.061847,0.479322,0.003467,0.422915,0.414912,UP
0.014159,2,0.659574,0.0662,0.483487,0.003467,0.422915,0.414912,UP
0.014159,2,0.680851,0.080191,0.494198,0.003467,0.422915,0.414912,UP
0.014159,2,0.702128,0.080191,0.523207,0.003467,0.422915,0.414912,UP
0.014159,2,0.723404,0.07938,0.56873,0.003467,0.422915,0.414912,UP
0.014159,2,0.744681,0.090999,0.652931,0.003467,0.422915,0.414912,UP
0.014159,2,0.765957,0.080191,0.685808,0.003467,0.422915,0.414912,UP
0.014159,2,0.787234,0.0662,0.664237,0.003467,0.422915,0.414912,UP
0.014159,2,0.808511,0.045485,0.626004,0.003467,0.422915,0.414912,DOWN
0.014159,2,0.829787,0.041972,0.595359,0.003467,0.422915,0.414912,DOWN
0.014159,2,0.851064,0.061847,0.58078,0.003467,0.422915,0.414912,DOWN
0.014159,2,0.87234,0.045485,0.549688,0.003467,0.422915,0.414912,DOWN
0.014159,2,0.893617,0.061847,0.497917,0.003467,0.422915,0.414912,UP
0.014159,2,0.914894,0.061847,0.449271,0.003467,0.422915,0.414912,UP
0.014159,2,0.93617,0.045485,0.483636,0.003467,0.422915,0.414912,DOWN
0.014159,2,0.957447,0.045485,0.488248,0.003467,0.422915,0.414912,DOWN
0.014159,2,0.978723,0.045485,0.510116,0.003467,0.422915,0.414912,DOWN
0.014159,2,1,0.061847,0.508628,0.003467,0.422915,0.414912,UP
0.014203,3,0,0.061847,0.507438,0.003467,0.422915,0.414912,UP
0.014203,3,0.021277,0.061727,0.486909,0.003467,0.422915,0.414912,UP
0.014203,3,0.042553,0.061727,0.459536,0.003467,0.422915,0.414912,UP
0.014203,3,0.06383,0.040651,0.397352,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.085106,0.040651,0.342309,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.106383,0.040651,0.29158,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.12766,0.040651,0.238619,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.148936,0.040651,0.205445,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.170213,0.040711,0.188337,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.191489,0.040711,0.186849,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.212766,0.040711,0.213924,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.234043,0.063408,0.254984,0.003467,0.422915,0.414912,UP
0.014203,3,0.255319,0.06584,0.354508,0.003467,0.422915,0.414912,UP
0.014203,3,0.276596,0.040711,0.461767,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.297872,0.040711,0.468908,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.319149,0.040711,0.525885,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.340426,0.040711,0.54091,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.361702,0.040711,0.529456,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.382979,0.040711,0.567688,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.404255,0.040711,0.580482,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.425532,0.040711,0.55906,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.446809,0.040711,0.539125,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.468085,0.040711,0.527373,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.489362,0.040711,0.521571,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.510638,0.040711,0.50848,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.531915,0.040711,0.496281,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.553191,0.040711,0.496281,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.574468,0.040711,0.484528,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.595745,0.040711,0.469949,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.617021,0.040711,0.466974,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.638298,0.040711,0.456709,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.659574,0.040711,0.450907,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.680851,0.040711,0.463404,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.702128,0.040711,0.477685,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.723404,0.040711,0.491074,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.744681,0.040711,0.563374,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.765957,0.040711,0.60116,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.787234,0.040711,0.588218,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.808511,0.040711,0.551026,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.829787,0.040711,0.51086,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.851064,0.040711,0.500744,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.87234,0.040711,0.473669,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.893617,0.040711,0.433204,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.914894,0.040711,0.394674,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.93617,0.040711,0.438114,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.957447,0.040711,0.461916,0.003467,0.422915,0.414912,DOWN
0.014203,3,0.978723,0.040711,0.485421,0.003467,0.422915,0.414912,DOWN
0.014203,3,1,0.040711,0.490181,0.003467,0.422915,0.414912,DOWN
0.014247,4,0,0.040711,0.489735,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.021277,0.040711,0.468611,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.042553,0.040711,0.445254,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.06383,0.040711,0.387533,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.085106,0.040711,0.324457,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.106383,0.040711,0.278042,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.12766,0.040711,0.234603,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.148936,0.040711,0.198155,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.170213,0.040591,0.17837,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.191489,0.040591,0.179857,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.212766,0.040591,0.205296,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.234043,0.040591,0.257513,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.255319,0.06524,0.354359,0.003467,0.422915,0.414912,UP
0.014247,4,0.276596,0.040591,0.464296,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.297872,0.040591,0.467569,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.319149,0.040591,0.530199,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.340426,0.040591,0.548349,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.361702,0.040591,0.538084,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.382979,0.040591,0.578102,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.404255,0.040591,0.592978,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.425532,0.040591,0.570515,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.446809,0.040591,0.540167,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.468085,0.040591,0.536894,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.489362,0.040591,0.524844,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.510638,0.040591,0.515323,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.531915,0.040591,0.50848,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.553191,0.040591,0.504612,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.574468,0.040591,0.497769,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.595745,0.040591,0.490777,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.617021,0.040591,0.477388,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.638298,0.040591,0.465635,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.659574,0.040591,0.473966,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.680851,0.040591,0.494942,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.702128,0.040591,0.539423,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.723404,0.040591,0.584499,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.744681,0.040591,0.673609,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.765957,0.040591,0.701428,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.787234,0.040591,0.692056,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.808511,0.040591,0.660666,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.829787,0.040591,0.625558,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.851064,0.040591,0.608747,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.87234,0.040591,0.583457,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.893617,0.040591,0.534216,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.914894,0.040591,0.479024,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.93617,0.040591,0.522464,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.957447,0.040591,0.531092,0.003467,0.422915,0.414912,DOWN
0.014247,4,0.978723,0.040591,0.537638,0.003467,0.422915,0.414912,DOWN
0.014247,4,1,0.040591,0.526778,0.003467,0.422915,0.414912,DOWN
0.014291,5,0,0.040591,0.525736,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.021277,0.040591,0.504612,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.042553,0.040591,0.473966,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.06383,0.040591,0.407468,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.085106,0.040591,0.344243,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.106383,0.040591,0.298572,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.12766,0.040591,0.251562,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.148936,0.040591,0.22047,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.170213,0.040591,0.19756,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.191489,0.040591,0.191015,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.212766,0.040591,0.215263,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.234043,0.040591,0.263463,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.255319,0.067671,0.36388,0.003467,0.422915,0.414912,UP
0.014291,5,0.276596,0.074907,0.470396,0.003467,0.422915,0.414912,UP
0.014291,5,0.297872,0.040591,0.495983,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.319149,0.040591,0.576465,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.340426,0.056263,0.606367,0.003467,0.422915,0.414912,UP
0.014291,5,0.361702,0.056263,0.605623,0.003467,0.422915,0.414912,UP
0.014291,5,0.382979,0.056263,0.649509,0.003467,0.422915,0.414912,UP
0.014291,5,0.404255,0.056263,0.666171,0.003467,0.422915,0.414912,UP
0.014291,5,0.425532,0.056263,0.651443,0.003467,0.422915,0.414912,UP
0.014291,5,0.446809,0.056263,0.63612,0.003467,0.422915,0.414912,UP
0.014291,5,0.468085,0.060976,0.629723,0.003467,0.422915,0.414912,UP
0.014291,5,0.489362,0.064669,0.627938,0.003467,0.422915,0.414912,UP
0.014291,5,0.510638,0.056263,0.620797,0.003467,0.422915,0.414912,UP
0.014291,5,0.531915,0.089558,0.619905,0.003467,0.422915,0.414912,UP
0.014291,5,0.553191,0.088177,0.616037,0.003467,0.422915,0.414912,UP
0.014291,5,0.574468,0.105981,0.61202,0.003467,0.422915,0.414912,UP
0.014291,5,0.595745,0.089558,0.598483,0.003467,0.422915,0.414912,UP
0.014291,5,0.617021,0.105981,0.593722,0.003467,0.422915,0.414912,UP
0.014291,5,0.638298,0.105981,0.598631,0.003467,0.422915,0.414912,UP
0.014291,5,0.659574,0.119851,0.61931,0.003467,0.422915,0.414912,UP
0.014291,5,0.680851,0.13201,0.654418,0.003467,0.422915,0.414912,UP
0.014291,5,0.702128,0.135043,0.690568,0.003467,0.422915,0.414912,UP
0.014291,5,0.723404,0.135043,0.721214,0.003467,0.422915,0.414912,UP
0.014291,5,0.744681,0.149664,0.777001,0.003467,0.422915,0.414912,UP
0.014291,5,0.765957,0.135043,0.781761,0.003467,0.422915,0.414912,UP
0.014291,5,0.787234,0.089558,0.753347,0.003467,0.422915,0.414912,UP
0.014291,5,0.808511,0.075177,0.712883,0.003467,0.422915,0.414912,UP
0.014291,5,0.829787,0.074907,0.680303,0.003467,0.422915,0.414912,UP
0.014291,5,0.851064,0.088177,0.653079,0.003467,0.422915,0.414912,UP
0.014291,5,0.87234,0.074907,0.625707,0.003467,0.422915,0.414912,UP
0.014291,5,0.893617,0.056263,0.578697,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.914894,0.045485,0.523207,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.93617,0.088177,0.566349,0.003467,0.422915,0.414912,UP
0.014291,5,0.957447,0.064669,0.57468,0.003467,0.422915,0.414912,DOWN
0.014291,5,0.978723,0.074907,0.584499,0.003467,0.422915,0.414912,UP
0.014291,5,1,0.074907,0.568283,0.003467,0.422915,0.414912,UP
0.014336,6,0,0.075177,0.562333,0.003467,0.422915,0.414912,UP
0.014336,6,0.021277,0.075177,0.52767,0.003467,0.422915,0.414912,UP
0.014336,6,0.042553,0.075177,0.497173,0.003467,0.422915,0.414912,UP
0.014336,6,0.06383,0.040591,0.429039,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.085106,0.040591,0.351384,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.106383,0.040591,0.30363,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.12766,0.040591,0.25424,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.148936,0.040591,0.214668,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.170213,0.0529,0.185808,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.191489,0.05308,0.178221,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.212766,0.053981,0.175543,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.234043,0.05308,0.188337,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.255319,0.061967,0.217048,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.276596,0.071785,0.258852,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.297872,0.071785,0.305415,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.319149,0.083944,0.389467,0.003467,0.422915,0.414912,UP
0.014336,6,0.340426,0.080191,0.464296,0.003467,0.422915,0.414912,UP
0.014336,6,0.361702,0.083944,0.516364,0.003467,0.422915,0.414912,UP
0.014336,6,0.382979,0.108863,0.572002,0.003467,0.422915,0.414912,UP
0.014336,6,0.404255,0.119731,0.590449,0.003467,0.422915,0.414912,UP
0.014336,6,0.425532,0.104329,0.583309,0.003467,0.422915,0.414912,UP
0.014336,6,0.446809,0.104329,0.562481,0.003467,0.422915,0.414912,UP
0.014336,6,0.468085,0.104329,0.544332,0.003467,0.422915,0.414912,UP
0.014336,6,0.489362,0.088807,0.529456,0.003467,0.422915,0.414912,UP
0.014336,6,0.510638,0.104329,0.522315,0.003467,0.422915,0.414912,UP
0.014336,6,0.531915,0.088807,0.51086,0.003467,0.422915,0.414912,UP
0.014336,6,0.553191,0.088807,0.492264,0.003467,0.422915,0.414912,UP
0.014336,6,0.574468,0.088807,0.479768,0.003467,0.422915,0.414912,UP
0.014336,6,0.595745,0.088807,0.474859,0.003467,0.422915,0.414912,UP
0.014336,6,0.617021,0.088807,0.473371,0.003467,0.422915,0.414912,UP
0.014336,6,0.638298,0.088807,0.471883,0.003467,0.422915,0.414912,UP
0.014336,6,0.659574,0.104329,0.493306,0.003467,0.422915,0.414912,UP
0.014336,6,0.680851,0.119731,0.518149,0.003467,0.422915,0.414912,UP
0.014336,6,0.702128,0.141047,0.557721,0.003467,0.422915,0.414912,UP
0.014336,6,0.723404,0.145791,0.587771,0.003467,0.422915,0.414912,UP
0.014336,6,0.744681,0.224481,0.655757,0.003467,0.422915,0.414912,UP
0.014336,6,0.765957,0.149664,0.680899,0.003467,0.422915,0.414912,UP
0.014336,6,0.787234,0.145791,0.66989,0.003467,0.422915,0.414912,UP
0.014336,6,0.808511,0.119731,0.627938,0.003467,0.422915,0.414912,UP
0.014336,6,0.829787,0.108863,0.585986,0.003467,0.422915,0.414912,UP
0.014336,6,0.851064,0.088807,0.554894,0.003467,0.422915,0.414912,UP
0.014336,6,0.87234,0.088807,0.532282,0.003467,0.422915,0.414912,UP
0.014336,6,0.893617,0.083944,0.489884,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.914894,0.071785,0.444362,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.93617,0.088807,0.465486,0.003467,0.422915,0.414912,UP
0.014336,6,0.957447,0.073286,0.448825,0.003467,0.422915,0.414912,DOWN
0.014336,6,0.978723,0.073286,0.44942,0.003467,0.422915,0.414912,DOWN
0.014336,6,1,0.067071,0.411931,0.003467,0.422915,0.414912,DOWN
0.017433,7,0,0.06599,0.387087,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.021277,0.061967,0.337251,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.042553,0.055512,0.310176,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.06383,0.042452,0.260785,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.085106,0.051489,0.220173,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.106383,0.05302,0.183428,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.12766,0.05296,0.150997,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.148936,0.051489,0.126897,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.170213,0.061967,0.117525,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.191489,0.061967,0.111574,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.212766,0.061967,0.1144,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.234043,0.061967,0.119607,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.255319,0.06623,0.140137,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.276596,0.06623,0.167212,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.297872,0.072175,0.20604,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.319149,0.077039,0.278935,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.340426,0.085265,0.350491,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.361702,0.089558,0.41684,0.003467,0.422915,0.414912,UP
0.017433,7,0.382979,0.108863,0.480661,0.003467,0.422915,0.414912,UP
0.017433,7,0.404255,0.1185,0.511752,0.003467,0.422915,0.414912,UP
0.017433,7,0.425532,0.1185,0.518001,0.003467,0.422915,0.414912,UP
0.017433,7,0.446809,0.108863,0.504314,0.003467,0.422915,0.414912,UP
0.017433,7,0.468085,0.104329,0.486314,0.003467,0.422915,0.414912,UP
0.017433,7,0.489362,0.104329,0.463701,0.003467,0.422915,0.414912,UP
0.017433,7,0.510638,0.087366,0.438262,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.531915,0.087366,0.410741,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.553191,0.083614,0.381732,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.574468,0.081062,0.355846,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.595745,0.081062,0.337846,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.617021,0.077039,0.324308,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.638298,0.081062,0.318953,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.659574,0.081062,0.316126,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.680851,0.081062,0.324159,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.702128,0.083614,0.35064,0.003467,0.422915,0.414912,DOWN
0.017433,7,0.723404,0.104329,0.397203,0.003467,0.422915,0.414912,UP
0.017433,7,0.744681,0.134682,0.481999,0.003467,0.422915,0.414912,UP
0.017433,7,0.765957,0.137294,0.550878,0.003467,0.422915,0.414912,UP
0.017433,7,0.787234,0.119731,0.560845,0.003467,0.422915,0.414912,UP
0.017433,7,0.808511,0.1185,0.544927,0.003467,0.422915,0.414912,UP
0.017433,7,0.829787,0.104329,0.521868,0.003467,0.422915,0.414912,UP
0.017433,7,0.851064,0.104329,0.493603,0.003467,0.422915,0.414912,UP
0.017433,7,0.87234,0.089558,0.49152,0.003467,0.422915,0.414912,UP
0.017433,7,0.893617,0.083614,0.444511,0.003467,0.422915,0.414912,UP
0.017433,7,0.914894,0.083614,0.396013,0.003467,0.422915,0.414912,UP
0.017433,7,0.93617,0.087366,0.414162,0.003467,0.422915,0.414912,UP
0.017433,7,0.957447,0.083614,0.401815,0.003467,0.422915,0.414912,UP
0.017433,7,0.978723,0.073976,0.398096,0.003467,0.422915,0.414912,DOWN
0.017433,7,1,0.067071,0.375632,0.003467,0.422915,0.414912,DOWN
0.017477,1,0,0.040801,0.354508,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.021277,0.040801,0.321333,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.042553,0.040801,0.299167,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.06383,0.040651,0.251562,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.085106,0.040651,0.216156,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.106383,0.040651,0.186849,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.12766,0.05245,0.174055,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.148936,0.061967,0.155608,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.170213,0.061967,0.148914,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.191489,0.061096,0.151592,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.212766,0.061967,0.185361,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.234043,0.062778,0.241595,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.255319,0.073736,0.353615,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.276596,0.104179,0.467867,0.003467,0.422915,0.414912,UP
0.017477,1,0.297872,0.074697,0.476793,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.319149,0.087907,0.535704,0.003467,0.422915,0.414912,UP
0.017477,1,0.340426,0.10535,0.557423,0.003467,0.422915,0.414912,UP
0.017477,1,0.361702,0.088657,0.550134,0.003467,0.422915,0.414912,UP
0.017477,1,0.382979,0.113516,0.583457,0.003467,0.422915,0.414912,UP
0.017477,1,0.404255,0.113516,0.593425,0.003467,0.422915,0.414912,UP
0.017477,1,0.425532,0.088657,0.570812,0.003467,0.422915,0.414912,UP
0.017477,1,0.446809,0.087907,0.54091,0.003467,0.422915,0.414912,UP
0.017477,1,0.468085,0.088657,0.525439,0.003467,0.422915,0.414912,UP
0.017477,1,0.489362,0.087907,0.517852,0.003467,0.422915,0.414912,UP
0.017477,1,0.510638,0.088657,0.508331,0.003467,0.422915,0.414912,UP
0.017477,1,0.531915,0.087907,0.494049,0.003467,0.422915,0.414912,UP
0.017477,1,0.553191,0.074697,0.491669,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.574468,0.074697,0.483636,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.595745,0.087907,0.480214,0.003467,0.422915,0.414912,UP
0.017477,1,0.617021,0.074697,0.470842,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.638298,0.087907,0.461024,0.003467,0.422915,0.414912,UP
0.017477,1,0.659574,0.087907,0.474561,0.003467,0.422915,0.414912,UP
0.017477,1,0.680851,0.10535,0.493454,0.003467,0.422915,0.414912,UP
0.017477,1,0.702128,0.10535,0.525885,0.003467,0.422915,0.414912,UP
0.017477,1,0.723404,0.121352,0.585838,0.003467,0.422915,0.414912,UP
0.017477,1,0.744681,0.149484,0.672121,0.003467,0.422915,0.414912,UP
0.017477,1,0.765957,0.141828,0.714817,0.003467,0.422915,0.414912,UP
0.017477,1,0.787234,0.141047,0.703957,0.003467,0.422915,0.414912,UP
0.017477,1,0.808511,0.121352,0.659923,0.003467,0.422915,0.414912,UP
0.017477,1,0.829787,0.121352,0.628236,0.003467,0.422915,0.414912,UP
0.017477,1,0.851064,0.123244,0.607557,0.003467,0.422915,0.414912,UP
0.017477,1,0.87234,0.121352,0.584945,0.003467,0.422915,0.414912,UP
0.017477,1,0.893617,0.10535,0.530348,0.003467,0.422915,0.414912,UP
0.017477,1,0.914894,0.074697,0.475602,0.003467,0.422915,0.414912,DOWN
0.017477,1,0.93617,0.10535,0.511455,0.003467,0.422915,0.414912,UP
0.017477,1,0.957447,0.10535,0.517852,0.003467,0.422915,0.414912,UP
0.017477,1,0.978723,0.104179,0.523802,0.003467,0.422915,0.414912,UP
0.017477,1,1,0.088657,0.517703,0.003467,0.422915,0.414912,UP
0.017521,2,0,0.088657,0.522166,0.003467,0.422915,0.414912,UP
0.017521,2,0.021277,0.088657,0.49881,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.042553,0.074697,0.478578,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.06383,0.067071,0.414162,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.085106,0.067071,0.34945,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.106383,0.067071,0.306456,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.12766,0.061967,0.266736,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.148936,0.061967,0.229694,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.170213,0.045785,0.206784,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.191489,0.046986,0.198602,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.212766,0.049418,0.227908,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.234043,0.055512,0.272984,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.255319,0.085025,0.384856,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.276596,0.099616,0.498066,0.003467,0.422915,0.414912,UP
0.017521,2,0.297872,0.074727,0.512645,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.319149,0.074727,0.58435,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.340426,0.067461,0.598036,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.361702,0.074727,0.591193,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.382979,0.106701,0.618417,0.003467,0.422915,0.414912,UP
0.017521,2,0.404255,0.106701,0.613359,0.003467,0.422915,0.414912,UP
0.017521,2,0.425532,0.080581,0.590747,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.446809,0.080581,0.585689,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.468085,0.080581,0.564267,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.489362,0.080581,0.550729,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.510638,0.074727,0.533918,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.531915,0.080581,0.524844,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.553191,0.074727,0.502678,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.574468,0.067461,0.493752,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.595745,0.067461,0.49524,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.617021,0.067461,0.484231,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.638298,0.067461,0.484528,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.659574,0.074727,0.497173,0.003467,0.422915,0.414912,DOWN
0.017521,2,0.680851,0.086976,0.513686,0.003467,0.422915,0.414912,DOWN
